danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.389,0.47,10,-9.731,1,0.038,0.99,0.941,0.291,0.84,130.079,200307,4
0.798,0.635,2,-6.996,1,0.0481,0.262,7.78e-06,0.0492,0.797,95.275,170093,4
0.458,0.833,9,-9.014,1,0.0441,0.0216,1.03e-06,0.0977,0.833,187.207,138533,4
0.737,0.668,2,-9.26,1,0.114,0.14,0.0,0.0338,0.786,109.854,229333,4
0.701,0.71,9,-5.209,1,0.068,0.00126,0.0,0.32,0.138,143.971,239280,4
0.485,0.731,11,-8.789,0,0.0925,0.00109,0.00108,0.162,0.831,117.022,235520,4
0.434,0.322,10,-15.618,1,0.0497,0.995,0.883,0.128,0.745,203.564,182773,4
0.851,0.529,5,-12.201,0,0.0569,0.146,6.96e-05,0.0656,0.926,105.865,177627,4
0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,182693,4
0.583,0.652,7,-6.255,1,0.0244,0.0405,0.000378,0.0781,0.352,97.469,249840,4
0.237,0.482,2,-10.339,1,0.0369,0.548,0.0,0.107,0.589,177.817,219187,4
0.741,0.927,0,-7.014,1,0.054,0.153,2.92e-06,0.0635,0.963,146.848,131135,4
0.614,0.807,2,-12.075,1,0.055,0.0225,0.00413,0.108,0.898,184.939,220667,4
0.657,0.492,8,-11.677,0,0.0404,0.778,0.000223,0.113,0.966,166.646,249227,4
0.548,0.704,7,-6.146,0,0.0374,0.0821,0.00287,0.121,0.633,180.047,212267,4
0.512,0.459,10,-9.213,1,0.118,0.866,1.91e-05,0.368,0.671,82.512,201840,4
0.658,0.636,9,-9.854,1,0.151,0.0725,0.0019,0.722,0.581,129.415,355387,4
0.57,0.687,10,-12.237,1,0.0305,0.302,0.00383,0.757,0.971,136.524,161973,4
0.488,0.543,4,-8.286,0,0.2,0.474,0.0,0.129,0.359,125.422,313413,4
0.519,0.216,11,-12.591,0,0.0542,0.994,0.0395,0.131,0.622,107.977,198253,4
0.38,0.656,9,-12.719,1,0.0568,0.0201,3.4e-06,0.976,0.443,136.453,221093,4
0.505,0.911,9,-6.467,0,0.0859,0.00334,0.00206,0.0599,0.526,136.304,244000,4
0.675,0.301,11,-25.71,1,0.9,0.207,0.0,0.653,0.336,132.716,80295,1
0.591,0.794,4,-5.935,0,0.069,0.183,0.0,0.292,0.875,147.974,221440,4
0.283,0.0966,9,-13.534,1,0.038,0.956,8.66e-05,0.0933,0.132,92.657,244480,5
0.231,0.509,11,-10.423,0,0.0808,0.845,0.911,0.115,0.245,69.288,234244,4
0.675,0.483,8,-11.665,0,0.071,0.947,5.27e-05,0.121,0.933,115.635,206533,4
0.63,0.429,5,-15.54,1,0.0356,0.261,0.85,0.309,0.168,112.93,284507,4
0.668,0.0924,2,-19.989,1,0.275,0.857,0.00061,0.089,0.231,147.681,159933,4
0.27,0.906,2,-8.15,1,0.245,0.0213,6.47e-05,0.362,0.384,201.729,368800,4
0.327,0.918,7,-5.067,1,0.0623,0.000337,0.246,0.0679,0.107,161.088,414960,4
0.606,0.565,6,-7.413,1,0.0331,0.402,1.64e-05,0.0699,0.68,161.988,277280,4
0.743,0.86,5,-6.346,1,0.0445,0.226,0.000422,0.0513,0.687,102.459,259267,4
0.245,0.181,0,-13.331,0,0.0349,0.911,0.0,0.0751,0.351,91.196,217440,3
0.471,0.609,2,-8.937,1,0.0288,0.0961,0.000804,0.227,0.79,130.674,170573,4
0.333,0.74,7,-10.479,1,0.0459,0.161,0.0,0.982,0.481,162.042,194933,4
0.657,0.223,0,-16.29,1,0.0444,0.725,0.000347,0.0965,0.405,107.958,284293,4
0.12,0.241,3,-15.664,1,0.0408,0.96,0.84,0.0768,0.0522,78.527,371707,4
0.785,0.371,2,-15.289,1,0.0824,0.208,0.00045,0.0448,0.927,82.913,204840,4
0.518,0.0812,6,-21.632,0,0.0523,0.995,0.799,0.145,0.8,134.91,33187,4
0.451,0.804,0,-5.095,0,0.0388,0.957,0.00904,0.403,0.892,163.172,137240,4
0.933,0.758,9,-12.105,0,0.0397,0.275,0.0531,0.073,0.968,121.126,210480,4
0.437,0.587,0,-4.868,1,0.0294,0.121,0.0,0.0846,0.196,146.096,323133,4
0.374,0.201,0,-16.898,1,0.0752,0.89,3.42e-06,0.951,0.208,118.643,216920,3
0.198,0.174,9,-16.732,0,0.044,0.891,0.771,0.105,0.116,173.541,972693,3
0.675,0.407,7,-12.905,0,0.0971,0.975,0.391,0.194,0.77,117.439,176893,4
0.478,0.201,7,-16.768,1,0.0332,0.919,0.0,0.0854,0.857,136.471,135760,4
0.0762,0.0528,3,-33.396,1,0.0365,0.983,0.906,0.105,0.133,80.67,236747,3
0.72,0.63,5,-11.86,0,0.0487,0.901,0.778,0.12,0.775,139.404,173933,4
0.509,0.919,8,-3.587,0,0.0792,0.00131,0.0,0.54,0.311,130.072,201231,4
0.432,0.837,2,-5.528,1,0.0569,3.46e-06,0.00271,0.216,0.596,120.087,283767,4
0.671,0.526,8,-8.543,1,0.179,0.717,0.013,0.406,0.838,143.216,129800,4
0.67,0.413,11,-8.117,1,0.0274,0.441,8.68e-05,0.0902,0.144,112.011,184867,3
0.514,0.256,0,-15.145,1,0.0871,0.995,0.0,0.349,0.574,79.467,172133,4
0.428,0.0903,8,-17.285,1,0.0651,0.99,0.0,0.479,0.0783,107.179,152093,4
0.468,0.159,0,-12.585,1,0.0427,0.547,0.000128,0.224,0.381,72.273,152427,4
0.764,0.713,1,-8.339,1,0.225,0.222,5.88e-06,0.0986,0.713,146.077,203400,4
0.274,0.959,3,-6.489,1,0.0971,0.000365,0.0802,0.926,0.513,175.026,234733,4
0.714,0.263,7,-21.678,1,0.941,0.0636,0.0,0.114,0.581,126.912,97174,5
0.488,0.857,2,-6.63,1,0.459,0.0659,0.0,0.487,0.234,174.939,373467,4
0.727,0.696,5,-4.472,0,0.0706,0.251,0.0,0.0726,0.467,132.077,392827,4
0.363,0.388,11,-8.608,0,0.034,0.749,0.0,0.363,0.348,76.099,162093,4
0.75,0.458,1,-9.092,1,0.0803,0.226,3.25e-05,0.137,0.536,83.61,301133,4
0.741,0.787,5,-6.228,1,0.0525,0.217,0.0179,0.0835,0.771,91.993,255680,4
0.464,0.225,0,-9.155,1,0.0403,0.587,5.64e-06,0.116,0.214,84.677,205387,4
0.758,0.701,9,-6.053,1,0.162,0.685,6.22e-06,0.114,0.626,106.74,211150,4
0.415,0.312,2,-13.497,1,0.0271,0.178,0.0,0.0942,0.35,65.796,260893,3
0.447,0.607,0,-11.817,0,0.805,0.958,1.74e-06,0.86,0.461,82.738,342623,4
0.514,0.906,2,-8.236,1,0.0713,0.000894,0.00094,0.0518,0.49,180.488,282800,4
0.49,0.172,2,-14.251,1,0.0372,0.897,3.32e-05,0.0753,0.361,143.837,235627,4
0.562,0.429,11,-14.515,0,0.0358,0.000742,0.045,0.137,0.643,117.022,408467,4
0.771,0.552,1,-4.727,1,0.185,0.769,7.07e-06,0.169,0.962,82.892,136907,4
0.629,0.333,5,-13.424,1,0.029,0.939,0.198,0.137,0.18,79.099,181640,3
0.598,0.746,10,-10.537,1,0.0358,0.0717,0.000226,0.533,0.716,132.372,186600,4
0.327,0.44,7,-8.881,1,0.0375,0.682,0.0,0.324,0.383,81.556,654693,4
0.445,0.34,0,-7.942,0,0.0518,0.698,0.0,0.138,0.177,116.826,250093,3
0.656,0.202,1,-28.207,1,0.873,0.133,0.0,0.482,0.655,95.92,98000,3
0.337,0.0447,2,-29.636,0,0.0412,0.995,0.844,0.0689,0.249,104.146,47893,3
0.342,0.453,0,-7.832,1,0.0326,0.754,0.0,0.135,0.368,113.761,163440,3
0.371,0.226,7,-13.059,0,0.072,0.99,0.874,0.283,0.543,82.034,195453,4
0.474,0.508,6,-6.845,0,0.0235,0.316,0.0,0.166,0.358,77.31,233853,4
0.645,0.431,8,-11.253,1,0.0385,0.674,0.0,0.145,0.749,97.424,256347,4
0.695,0.254,9,-13.282,0,0.0349,0.92,1.56e-05,0.337,0.828,102.262,125573,4
0.756,0.647,7,-9.219,0,0.0428,0.111,0.00491,0.077,0.827,130.319,226947,4
0.745,0.547,11,-7.409,0,0.295,0.00958,2.91e-05,0.0844,0.858,177.398,237667,4
0.404,0.0151,5,-35.799,1,0.0652,0.996,0.916,0.0946,0.282,134.935,150600,5
0.366,0.841,2,-9.583,1,0.0625,0.0512,0.0799,0.0851,0.769,163.166,298200,4
0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,240707,4
0.813,0.547,2,-5.936,1,0.0344,0.00104,0.00335,0.0914,0.8,119.998,257213,4
0.775,0.56,4,-7.085,1,0.0314,0.195,0.000863,0.183,0.811,106.003,251187,4
0.471,0.671,9,-9.129,1,0.0394,0.853,0.0,0.546,0.847,90.703,143467,4
0.558,0.303,5,-11.478,1,0.0313,0.596,1.23e-05,0.117,0.852,99.076,158987,4
0.524,0.187,10,-14.934,0,0.0564,0.801,0.0,0.0791,0.102,136.124,204253,4
0.249,0.155,0,-17.323,1,0.0417,0.905,0.149,0.363,0.0688,136.938,751400,4
0.42,0.463,6,-9.056,1,0.12,0.068,0.0,0.119,0.659,78.83,334000,4
0.65,0.658,5,-9.362,0,0.0289,0.0689,0.000533,0.129,0.752,106.728,236747,4
0.424,0.583,9,-6.864,1,0.0285,0.00227,0.0,0.115,0.0711,144.977,486945,4
0.683,0.172,0,-22.402,1,0.876,0.231,0.000217,0.168,0.748,99.371,163000,1
0.678,0.656,7,-6.41,1,0.0381,0.00174,0.0,0.0631,0.485,123.207,257053,4
0.693,0.832,11,-6.117,0,0.0319,0.0227,0.00613,0.0928,0.583,101.986,293799,4
0.472,0.295,4,-10.833,1,0.0357,0.848,0.0,0.28,0.687,103.346,131627,4
0.838,0.725,10,1.073,1,0.0357,0.428,0.0,0.158,0.947,107.937,251507,4
0.751,0.731,6,-4.419,0,0.0308,0.0838,0.0,0.0556,0.973,97.007,216707,4
0.448,0.955,5,-2.945,0,0.0441,0.00108,0.837,0.371,0.39,99.994,289187,4
0.658,0.674,9,-12.508,1,0.0426,0.0331,0.00247,0.132,0.495,130.011,193240,4
0.683,0.231,9,-10.329,1,0.502,0.989,0.000958,0.0973,0.55,101.323,166110,4
0.456,0.965,1,-3.81,0,0.0746,0.000107,6.6e-05,0.357,0.312,105.518,224133,4
0.602,0.591,0,-6.193,0,0.038,0.641,0.0232,0.226,0.738,114.156,310227,4
0.629,0.446,5,-7.695,1,0.0431,0.883,6.15e-05,0.147,0.932,124.265,165558,4
0.563,0.555,2,-5.429,1,0.0288,0.11,1.02e-06,0.108,0.267,144.336,366253,4
0.464,0.332,11,-12.215,0,0.0323,0.819,0.000128,0.131,0.395,79.587,156307,4
0.257,0.499,2,-9.121,0,0.0353,0.849,3.15e-05,0.0541,0.524,180.252,198066,3
0.525,0.958,8,-3.642,1,0.0653,0.00026,0.0,0.391,0.461,120.06,251000,4
0.695,0.832,4,-3.306,0,0.0315,0.204,0.0,0.281,0.965,122.603,137173,1
0.371,0.108,2,-18.108,1,0.0451,0.995,0.812,0.1,0.58,170.79,157293,3
0.675,0.495,10,-11.151,0,0.0957,0.444,0.964,0.162,0.718,73.117,52603,4
0.168,1.0,6,-10.89,0,0.0836,0.139,0.999,0.928,1e-05,113.632,167137,3
0.249,0.297,11,-20.57,1,0.0835,0.109,0.222,0.0875,0.0551,117.168,261858,4
0.655,0.52,7,-11.292,1,0.0269,0.219,0.000354,0.109,0.488,119.527,183200,4
0.589,0.448,7,-11.619,1,0.0293,0.402,0.679,0.09,0.54,89.866,164427,4
0.536,0.559,9,-9.714,1,0.0352,0.00252,0.445,0.354,0.546,94.043,270360,4
0.403,0.286,2,-12.266,1,0.0298,0.947,0.000417,0.134,0.148,110.994,236347,4
0.285,0.296,2,-12.757,1,0.029,0.901,1.75e-05,0.0807,0.27,93.787,299867,4
0.326,0.953,9,-8.13,1,0.0492,0.0955,0.556,0.265,0.601,143.331,201867,4
0.748,0.625,10,-15.594,0,0.0598,0.095,0.00026,0.0258,0.909,134.804,449400,4
0.31,0.474,10,-11.954,1,0.0329,0.135,0.00359,0.0471,0.702,168.743,298440,3
0.274,0.00958,0,-25.699,0,0.035,0.963,0.888,0.0962,0.0684,66.579,210600,3
0.468,0.924,2,-4.485,1,0.067,0.003,0.0,0.139,0.583,155.994,235650,3
0.205,0.14,9,-17.773,0,0.0374,0.977,0.917,0.115,0.0492,67.951,489120,3
0.469,0.971,5,-5.908,1,0.0609,0.0172,0.0,0.0979,0.482,148.692,313360,4
0.467,0.255,8,-15.963,0,0.0372,0.605,0.00031,0.273,0.243,120.174,168867,4
0.834,0.531,1,-5.708,1,0.36,0.0662,0.0,0.136,0.415,150.126,224119,4
0.403,0.696,10,-5.956,0,0.236,0.00114,0.265,0.0722,0.0696,89.999,272562,4
0.642,0.99,6,-4.091,0,0.43,0.0203,0.000183,0.271,0.377,116.501,129613,4
0.145,0.0245,5,-30.513,1,0.0449,0.991,0.925,0.092,0.0383,68.315,297000,4
0.418,0.0783,5,-20.709,1,0.0576,0.991,0.883,0.0966,0.106,108.468,101200,3
0.449,0.524,4,-7.765,0,0.0288,0.778,0.0,0.3,0.66,135.869,157627,3
0.874,0.73,6,-8.858,1,0.0871,0.018,0.000224,0.096,0.881,133.965,384627,4
0.358,0.0329,10,-19.265,1,0.0372,0.994,0.927,0.101,0.145,65.855,509027,3
0.707,0.864,6,-7.54,0,0.072,0.445,0.0,0.366,0.822,131.242,204653,4
0.576,0.705,2,-6.452,0,0.04,0.62,6.28e-06,0.0596,0.754,93.1,272718,4
0.254,0.43,0,-10.868,1,0.0387,0.8,9.45e-06,0.178,0.447,206.792,139400,3
0.49,0.429,3,-7.758,1,0.0292,0.443,0.0,0.261,0.535,122.732,151768,3
0.718,0.533,6,-9.883,1,0.462,0.404,0.0,0.0828,0.683,119.25,260840,4
0.887,0.313,0,-15.706,1,0.434,0.0345,1.21e-05,0.1,0.803,140.656,188867,4
0.69,0.75,6,-6.449,1,0.0442,0.374,0.0,0.603,0.905,110.102,138720,4
0.544,0.621,2,-8.131,1,0.0397,0.0442,3.73e-06,0.28,0.382,146.798,251960,3
0.629,0.165,1,-19.67,1,0.966,0.821,1.73e-06,0.229,0.423,83.728,204448,4
0.388,0.703,11,-8.243,0,0.0406,0.247,0.0658,0.207,0.745,135.187,280707,4
0.78,0.693,9,-9.429,1,0.0487,0.0551,0.128,0.0464,0.899,119.476,253973,4
0.595,0.884,8,-3.075,0,0.0392,0.0382,0.000118,0.142,0.518,97.02,190773,4
0.726,0.286,5,-8.177,0,0.0419,0.856,9.04e-06,0.103,0.656,82.011,174625,4
0.501,0.784,0,-7.089,1,0.0334,0.529,0.0766,0.131,0.34,113.643,223933,4
0.678,0.776,10,-5.53,1,0.0343,0.508,0.00374,0.159,0.72,84.204,228080,4
0.685,0.307,9,-19.125,0,0.0696,0.0198,0.00375,0.108,0.832,128.994,196307,4
0.482,0.631,7,-10.406,1,0.0358,0.248,4.83e-05,0.11,0.725,129.595,173600,4
0.814,0.392,1,-5.49,0,0.433,0.637,0.0,0.129,0.624,93.061,134465,4
0.472,0.942,10,-14.562,0,0.051,0.109,0.859,0.155,0.757,131.202,279400,4
0.29,0.587,2,-6.282,1,0.112,0.966,0.0216,0.134,0.76,177.49,174573,4
0.719,0.619,1,-12.615,1,0.158,0.0217,0.792,0.228,0.196,90.016,108000,4
0.344,0.12,8,-16.647,1,0.0366,0.972,5.23e-05,0.359,0.304,125.997,156067,3
0.363,0.143,1,-10.233,1,0.0568,0.988,0.00123,0.132,0.308,79.729,201080,4
0.387,0.268,5,-20.438,0,0.0795,0.871,0.266,0.181,0.3,72.473,29987,5
0.507,0.304,0,-11.096,1,0.0278,0.845,1.03e-05,0.0741,0.195,112.371,239767,3
0.549,0.651,5,-8.122,1,0.0265,0.0638,6.95e-05,0.0823,0.444,80.934,243960,4
0.533,0.0971,7,-16.918,1,0.133,0.891,0.0,0.245,0.619,176.823,121747,4
0.646,0.43,7,-11.201,1,0.0441,0.386,0.000956,0.145,0.64,187.562,294578,4
0.703,0.208,9,-19.736,1,0.956,0.532,6e-06,0.374,0.39,92.448,55939,4
0.652,0.563,2,-15.464,0,0.0295,0.0379,0.03,0.0437,0.897,94.875,337333,4
0.286,0.665,5,-15.82,1,0.0475,0.0178,0.00405,0.153,0.695,113.721,156733,4
0.519,0.81,8,-5.629,1,0.179,0.0196,0.0,0.163,0.515,148.094,221013,4
0.266,0.398,0,-12.983,0,0.0295,0.723,0.439,0.0824,0.0579,182.652,297093,3
0.672,0.624,10,-11.433,1,0.0281,0.057,0.000363,0.112,0.746,112.762,243267,4
0.906,0.568,9,-6.134,1,0.0599,0.0317,0.222,0.0783,0.736,126.74,219360,4
0.721,0.187,9,-17.151,1,0.947,0.686,0.0,0.331,0.561,115.996,218607,3
0.852,0.909,0,-4.542,1,0.0819,0.157,3.91e-05,0.0881,0.66,108.019,253173,4
0.227,0.0227,11,-29.761,1,0.0432,0.988,0.909,0.103,0.04,84.99,498867,4
0.405,0.885,11,-8.635,1,0.12,0.0277,0.0767,0.156,0.314,170.192,209893,4
0.617,0.468,2,-6.908,1,0.0291,0.65,0.0,0.141,0.333,119.921,225360,3
0.451,0.802,2,-5.568,1,0.048,0.226,1.85e-06,0.374,0.89,92.216,181307,4
0.455,0.487,7,-7.112,1,0.0264,0.114,2.43e-06,0.358,0.139,136.482,272133,4
0.354,0.398,8,-7.771,1,0.0275,0.89,1.43e-05,0.131,0.461,79.448,147920,4
0.651,0.321,8,-14.366,1,0.042,0.808,0.00536,0.106,0.548,121.456,266360,4
0.572,0.696,9,-8.895,0,0.0305,0.672,0.598,0.0673,0.825,136.332,261747,4
0.798,0.35,11,-11.86,1,0.239,0.419,0.0453,0.125,0.601,140.753,187133,4
0.699,0.735,7,-6.791,1,0.127,0.065,4.44e-06,0.035,0.945,99.879,352600,4
0.624,0.719,2,-9.87,1,0.0278,0.0307,0.0489,0.322,0.724,129.552,213933,4
0.738,0.476,1,-10.21,0,0.0709,0.0724,0.0,0.0782,0.52,94.437,263760,4
0.253,0.231,4,-11.2,1,0.0319,0.892,1.62e-06,0.0804,0.0963,146.161,260533,3
0.479,0.59,9,-14.67,0,0.0397,0.845,0.846,0.57,0.69,79.756,46640,4
0.874,0.768,6,-4.086,1,0.311,0.0554,0.0,0.041,0.636,106.095,257067,4
0.253,0.811,10,-6.759,1,0.0533,0.354,0.883,0.101,0.486,109.505,349200,4
0.588,0.127,10,-14.192,1,0.0955,0.944,4.19e-05,0.132,0.345,79.794,125507,5
0.685,0.342,9,-18.416,1,0.0623,0.684,0.014,0.154,0.747,91.652,534333,4
0.647,0.176,0,-16.469,0,0.0513,0.99,0.258,0.0891,0.267,105.163,303760,4
0.736,0.721,1,-6.188,1,0.0396,0.0143,0.0,0.0451,0.72,96.365,243783,4
0.803,0.656,5,-7.53,1,0.0556,0.0934,0.0,0.324,0.926,110.544,287013,4
0.409,0.183,7,-15.885,1,0.038,0.66,0.0,0.0336,0.297,114.601,315533,4
0.476,0.916,11,-5.698,1,0.0619,0.321,0.0,0.0638,0.632,160.28,273013,4
0.629,0.184,9,-10.788,1,0.416,0.987,0.00652,0.142,0.568,113.255,180396,4
0.191,0.707,7,-6.846,1,0.0345,0.0478,6.1e-05,0.295,0.179,82.7,298933,4
0.696,0.571,2,-14.316,1,0.0584,0.647,0.87,0.385,0.814,111.065,183267,4
0.62,0.556,5,-12.044,1,0.0336,0.184,0.0,0.301,0.592,119.172,159107,4
0.501,0.435,8,-13.8,0,0.0421,0.625,9.3e-05,0.191,0.663,113.321,163493,4
0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,178000,4
0.422,0.571,5,-9.438,0,0.0427,0.156,0.661,0.222,0.366,88.025,268016,4
0.703,0.263,5,-17.914,1,0.953,0.387,0.0,0.127,0.39,134.452,124500,3
0.577,0.189,9,-18.358,0,0.0616,0.943,1.64e-05,0.0733,0.546,120.726,301400,4
0.53,0.408,0,-10.283,1,0.279,0.885,1.13e-06,0.0555,0.738,200.098,144800,4
0.707,0.628,11,-9.684,1,0.0877,0.00526,8.21e-05,0.104,0.87,187.548,211213,4
0.541,0.258,10,-13.997,1,0.0421,0.992,0.954,0.157,0.796,116.582,190080,4
0.277,0.163,3,-21.374,1,0.0587,0.993,0.913,0.227,0.313,173.827,84947,4
0.276,0.366,9,-11.409,0,0.0394,0.94,0.308,0.181,0.0633,112.654,312160,3
0.488,0.2,1,-14.766,1,0.054,0.995,0.919,0.152,0.828,131.945,189414,5
0.523,0.285,9,-7.537,1,0.0962,0.99,0.0586,0.483,0.772,89.746,187855,3
0.582,0.468,7,-9.448,1,0.0285,0.229,0.0,0.109,0.143,136.968,231267,4
0.391,0.305,0,-13.158,0,0.0473,0.204,1.38e-06,0.217,0.227,143.993,354840,4
0.62,0.16,4,-18.63,1,0.0363,0.926,0.000238,0.0951,0.285,80.955,242667,4
0.62,0.415,4,-15.05,1,0.0334,0.264,0.00149,0.0816,0.249,132.264,278693,4
0.643,0.299,7,-6.614,1,0.0279,0.489,0.0,0.131,0.479,84.01,197230,4
0.708,0.855,11,-6.301,0,0.0931,0.00548,0.0477,0.0447,0.656,131.955,207787,4
0.545,0.452,4,-8.604,1,0.0248,0.595,1.29e-06,0.161,0.297,91.294,169547,4
0.701,0.922,9,-3.465,1,0.034,0.117,0.0126,0.321,0.933,122.018,197387,4
0.315,0.876,9,-11.049,1,0.0992,0.00383,0.385,0.286,0.573,138.875,619969,4
0.603,0.559,7,-10.2,1,0.0302,0.687,0.000192,0.369,0.925,125.981,168627,4
0.667,0.104,6,-25.623,1,0.041,0.947,0.917,0.103,0.31,113.644,170345,4
0.383,0.368,10,-14.868,1,0.041,0.593,0.0,0.0701,0.22,125.562,242400,4
0.339,0.294,8,-17.313,1,0.0296,0.989,0.899,0.161,0.41,84.758,225307,4
0.117,0.0813,0,-21.552,1,0.0384,0.941,0.0777,0.173,0.0594,80.574,241267,5
0.271,0.149,8,-17.437,1,0.0585,0.96,0.000143,0.179,0.094,169.553,373467,3
0.513,0.108,9,-16.835,1,0.0315,0.992,0.932,0.112,0.149,103.752,217253,4
0.535,0.234,11,-12.51,1,0.0557,0.949,0.00324,0.081,0.709,69.101,188918,4
0.511,0.892,4,-2.489,0,0.0343,0.00138,0.00029,0.198,0.255,99.101,177600,4
0.289,0.423,0,-7.102,1,0.0292,0.265,0.0,0.097,0.121,103.382,238376,3
0.208,0.954,2,-10.833,0,0.334,0.657,2.01e-05,0.685,0.0404,44.323,95227,4
0.657,0.396,4,-15.26,1,0.267,0.846,0.00819,0.571,0.652,96.675,146387,4
0.64,0.304,0,-13.77,1,0.0313,0.168,0.000241,0.117,0.276,98.62,215333,4
0.49,0.504,0,-13.204,1,0.0366,0.307,0.712,0.19,0.742,111.037,178400,5
0.653,0.345,2,-17.499,1,0.22,0.986,0.0029,0.121,0.84,98.271,107439,4
0.692,0.727,6,-4.562,1,0.0868,0.0451,1.94e-06,0.0568,0.745,136.87,217280,4
0.729,0.445,7,-12.836,1,0.0554,0.951,0.355,0.39,0.896,122.521,155013,4
0.637,0.691,1,-7.501,1,0.0571,0.0816,0.0,0.348,0.628,91.943,227067,4
0.316,0.219,7,-19.294,1,0.0522,0.925,0.744,0.593,0.311,77.946,293667,4
0.534,0.909,11,-3.754,0,0.0793,8.45e-05,0.234,0.0922,0.455,129.979,222400,4
0.577,0.458,7,-8.08,1,0.0239,0.0909,0.0,0.156,0.376,90.572,218933,4
0.363,0.662,1,-7.433,1,0.209,0.984,0.00108,0.662,0.493,56.736,367618,4
0.764,0.711,4,-3.818,0,0.288,0.175,0.0,0.105,0.774,90.076,112667,4
0.227,0.117,6,-22.275,1,0.0437,0.898,0.782,0.417,0.0748,100.559,433840,4
0.783,0.38,10,-8.507,0,0.0974,0.735,1.58e-06,0.158,0.84,99.802,170867,4
0.353,0.187,5,-14.151,1,0.038,0.698,0.00575,0.296,0.183,99.415,202453,4
0.778,0.603,9,-8.311,1,0.0395,0.447,0.0,0.218,0.964,112.486,175920,4
0.266,0.685,5,-12.708,1,0.247,0.786,0.0,0.972,0.325,99.038,156549,4
0.266,0.962,4,-6.126,1,0.117,0.00705,0.0344,0.191,0.508,82.265,196480,4
0.705,0.606,7,-7.047,1,0.0243,0.159,0.00149,0.242,0.876,98.001,234640,4
0.475,0.281,9,-15.156,1,0.0284,0.304,2.57e-06,0.0597,0.663,105.353,160667,4
0.446,0.0197,3,-25.665,1,0.0563,0.995,0.917,0.0618,0.153,138.393,379907,4
0.718,0.228,2,-16.781,0,0.0359,0.97,0.0052,0.0893,0.601,85.102,182267,4
0.445,0.107,5,-12.351,1,0.0334,0.937,0.0,0.159,0.239,112.981,133933,4
0.301,0.0534,1,-23.317,0,0.043,0.995,0.936,0.125,0.116,63.528,320173,3
0.666,0.468,0,-9.231,1,0.22,0.467,0.0,0.25,0.379,150.011,247440,4
0.616,0.246,7,-13.345,1,0.0367,0.532,1.24e-06,0.281,0.617,121.683,144227,4
0.583,0.811,4,-7.416,0,0.0638,0.0942,5.01e-06,0.123,0.712,124.05,189907,4
0.647,0.11,1,-11.469,1,0.0559,0.973,0.165,0.121,0.531,131.722,183667,4
0.846,0.438,11,-4.981,1,0.141,0.2,9.43e-05,0.0939,0.512,85.013,237480,4
0.565,0.313,0,-13.6,1,0.11,0.973,0.0948,0.191,0.825,121.342,205613,4
0.558,0.522,7,-7.543,1,0.0828,0.986,0.814,0.0943,0.644,83.636,187133,3
0.226,0.0799,2,-21.197,1,0.0298,0.994,0.0406,0.201,0.401,84.651,97293,3
0.582,0.701,8,-7.139,1,0.0922,0.726,0.0247,0.0967,0.838,144.707,149733,4
0.49,0.292,2,-10.639,1,0.325,0.936,0.0,0.3,0.695,176.504,211762,4
0.804,0.54,4,-12.861,0,0.0682,0.196,0.0,0.123,0.799,93.997,154667,4
0.68,0.786,10,-4.566,0,0.0763,0.445,0.0148,0.0299,0.694,80.996,174067,4
0.41,0.0923,1,-23.43,0,0.0479,0.975,0.0362,0.103,0.206,128.766,216867,4
0.512,0.206,1,-15.187,0,0.0548,0.911,0.0,0.235,0.436,123.85,156800,3
0.459,0.883,9,-4.1,1,0.0476,0.000491,0.0267,0.118,0.338,147.943,237533,4
0.555,0.883,2,-8.052,1,0.0463,0.492,0.669,0.744,0.759,114.172,214733,4
0.674,0.243,9,-11.334,0,0.0654,0.971,0.0159,0.0941,0.852,172.664,196240,4
0.432,0.341,10,-18.476,1,0.0583,0.865,4.93e-06,0.0716,0.827,76.74,204027,4
0.437,0.648,2,-10.163,1,0.0545,0.000371,0.00172,0.205,0.677,140.383,255427,4
0.566,0.495,0,-11.113,1,0.0394,0.259,9.49e-05,0.287,0.843,168.639,215667,4
0.0945,0.057,5,-24.673,1,0.0476,0.976,0.403,0.091,0.0375,67.598,233947,3
0.52,0.61,1,-7.798,1,0.219,0.0179,0.0,0.111,0.523,80.101,342049,4
0.661,0.557,4,-8.244,1,0.049,0.262,0.0,0.0557,0.957,125.445,143400,4
0.669,0.258,11,-17.714,0,0.936,0.0567,0.0,0.356,0.646,80.944,103900,4
0.241,0.0628,2,-26.156,0,0.0488,0.979,0.936,0.0865,0.039,70.024,145714,3
0.42,0.27,2,-14.227,1,0.13,0.996,0.878,0.216,0.187,79.458,166467,3
0.541,0.5,4,-11.596,1,0.0272,0.0889,0.00246,0.151,0.373,140.094,225027,4
0.677,0.647,10,-6.68,1,0.0906,0.763,0.0,0.181,0.919,117.905,112200,4
0.318,0.586,2,-7.606,0,0.0375,0.383,0.0,0.145,0.211,80.806,313868,4
